Provinsi,Kabupaten,No,Komoditas,Satuan,2020,2021,2022,2023,2024,2025
D,D U M A I,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
D,D U M A I,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
D,D U M A I,8,UBIJALAR,Ton,0.0,1.79,0.0,0.0,0.0,0.0
D,D U M A I,9,UBIKAYU / KETELA POHON,Ton,3696.52,3658.9,3539.29,0.0,0.0,0.0
Kerinci,Kerinci,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Kerinci,Kerinci,2,KACANG HIJAU,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Kerinci,Kerinci,3,KACANG TANAH,Ton,677.18,681.97,1406.33,0.0,0.0,0.0
Kerinci,Kerinci,4,KEDELAI,Ton,2.06,15.59,66.44,0.0,0.0,0.0
Kerinci,Kerinci,5,PADI,Ton,100061.29,91260.58,87517.43,81308.73,86790.6,0.0
Kerinci,Kerinci,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Kerinci,Kerinci,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Kerinci,Kerinci,8,UBIJALAR,Ton,22271.58,22798.99,22798.99,0.0,0.0,0.0
Kerinci,Kerinci,9,UBIKAYU / KETELA POHON,Ton,22271.58,22798.99,22798.99,0.0,0.0,0.0
Merangin,Merangin,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Merangin,Merangin,2,KACANG HIJAU,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Merangin,Merangin,3,KACANG TANAH,Ton,374.37,315.0,460.29,0.0,0.0,0.0
Merangin,Merangin,4,KEDELAI,Ton,297.77,178.7,222.81,0.0,0.0,0.0
Merangin,Merangin,5,PADI,Ton,34122.86,20105.89,23019.21,23725.23,21115.54,0.0
Merangin,Merangin,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Merangin,Merangin,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Merangin,Merangin,8,UBIJALAR,Ton,14141.79,7450.94,7450.94,0.0,0.0,0.0
Merangin,Merangin,9,UBIKAYU / KETELA POHON,Ton,14141.79,7450.94,7450.94,0.0,0.0,0.0
Sarolangun,Sarolangun,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Sarolangun,Sarolangun,2,KACANG HIJAU,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Sarolangun,Sarolangun,3,KACANG TANAH,Ton,95.54,108.79,103.45,0.0,0.0,0.0
Sarolangun,Sarolangun,4,KEDELAI,Ton,0.0,20.12,13.57,0.0,0.0,0.0
Sarolangun,Sarolangun,5,PADI,Ton,21159.22,15075.8,13470.68,13434.04,14110.66,0.0
Sarolangun,Sarolangun,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Sarolangun,Sarolangun,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Sarolangun,Sarolangun,8,UBIJALAR,Ton,879.49,1054.32,1054.32,0.0,0.0,0.0
Sarolangun,Sarolangun,9,UBIKAYU / KETELA POHON,Ton,879.49,1054.32,1054.32,0.0,0.0,0.0
Batang,Batang Hari,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Batang,Batang Hari,2,KACANG HIJAU,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Batang,Batang Hari,3,KACANG TANAH,Ton,141.91,105.61,256.15,0.0,0.0,0.0
Batang,Batang Hari,4,KEDELAI,Ton,223.05,217.38,97.47,0.0,0.0,0.0
Batang,Batang Hari,5,PADI,Ton,30434.37,21801.36,22383.81,20483.89,19185.53,0.0
Batang,Batang Hari,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Batang,Batang Hari,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Batang,Batang Hari,8,UBIJALAR,Ton,898.71,696.78,696.78,0.0,0.0,0.0
Batang,Batang Hari,9,UBIKAYU / KETELA POHON,Ton,898.71,696.78,696.78,0.0,0.0,0.0
Muaro,Muaro Jambi,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Muaro,Muaro Jambi,2,KACANG HIJAU,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Muaro,Muaro Jambi,3,KACANG TANAH,Ton,41.14,26.8,218.76,0.0,0.0,0.0
Muaro,Muaro Jambi,4,KEDELAI,Ton,0.0,13.53,21.14,0.0,0.0,0.0
Muaro,Muaro Jambi,5,PADI,Ton,21774.6,16559.55,18599.51,17978.18,19475.0,0.0
Muaro,Muaro Jambi,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Muaro,Muaro Jambi,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Muaro,Muaro Jambi,8,UBIJALAR,Ton,1196.71,323.48,323.48,0.0,0.0,0.0
Muaro,Muaro Jambi,9,UBIKAYU / KETELA POHON,Ton,1196.71,323.48,323.48,0.0,0.0,0.0
Tanjung,Tanjung Jabung Timur,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tanjung,Tanjung Jabung Timur,2,KACANG HIJAU,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tanjung,Tanjung Jabung Timur,3,KACANG TANAH,Ton,69.12,50.29,131.58,0.0,0.0,0.0
Tanjung,Tanjung Jabung Timur,4,KEDELAI,Ton,626.39,237.81,208.27,0.0,0.0,0.0
Tanjung,Tanjung Jabung Timur,5,PADI,Ton,57278.67,30642.71,24562.32,22904.39,26838.08,0.0
Tanjung,Tanjung Jabung Timur,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tanjung,Tanjung Jabung Timur,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tanjung,Tanjung Jabung Timur,8,UBIJALAR,Ton,1235.34,728.59,728.59,0.0,0.0,0.0
Tanjung,Tanjung Jabung Timur,9,UBIKAYU / KETELA POHON,Ton,1235.34,728.59,728.59,0.0,0.0,0.0
Tanjung,Tanjung Jabung Barat,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tanjung,Tanjung Jabung Barat,2,KACANG HIJAU,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tanjung,Tanjung Jabung Barat,3,KACANG TANAH,Ton,20.5,35.85,156.86,0.0,0.0,0.0
Tanjung,Tanjung Jabung Barat,4,KEDELAI,Ton,45.43,0.0,184.52,0.0,0.0,0.0
Tanjung,Tanjung Jabung Barat,5,PADI,Ton,32097.26,29971.59,14339.58,24065.32,27832.14,0.0
Tanjung,Tanjung Jabung Barat,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tanjung,Tanjung Jabung Barat,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tanjung,Tanjung Jabung Barat,8,UBIJALAR,Ton,307.29,180.65,180.65,0.0,0.0,0.0
Tanjung,Tanjung Jabung Barat,9,UBIKAYU / KETELA POHON,Ton,307.29,180.65,180.65,0.0,0.0,0.0
Tebo,Tebo,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tebo,Tebo,2,KACANG HIJAU,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tebo,Tebo,3,KACANG TANAH,Ton,64.64,54.55,283.18,0.0,0.0,0.0
Tebo,Tebo,4,KEDELAI,Ton,7070.28,5607.08,3544.5,0.0,0.0,0.0
Tebo,Tebo,5,PADI,Ton,25994.79,22717.17,19561.77,19602.74,16406.4,0.0
Tebo,Tebo,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tebo,Tebo,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Tebo,Tebo,8,UBIJALAR,Ton,597.66,288.8,288.8,0.0,0.0,0.0
Tebo,Tebo,9,UBIKAYU / KETELA POHON,Ton,597.66,288.8,288.8,0.0,0.0,0.0
Bungo,Bungo,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Bungo,Bungo,2,KACANG HIJAU,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Bungo,Bungo,3,KACANG TANAH,Ton,110.33,198.68,126.84,0.0,0.0,0.0
Bungo,Bungo,4,KEDELAI,Ton,13.38,213.53,272.57,0.0,0.0,0.0
Bungo,Bungo,5,PADI,Ton,19855.37,15233.7,17110.03,22228.19,15865.33,0.0
Bungo,Bungo,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Bungo,Bungo,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Bungo,Bungo,8,UBIJALAR,Ton,1145.77,178.97,178.97,0.0,0.0,0.0
Bungo,Bungo,9,UBIKAYU / KETELA POHON,Ton,1145.77,178.97,178.97,0.0,0.0,0.0
Jambi,Jambi,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Jambi,Jambi,2,KACANG HIJAU,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Jambi,Jambi,3,KACANG TANAH,Ton,30.23,25.65,33.25,0.0,0.0,0.0
Jambi,Jambi,4,KEDELAI,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Jambi,Jambi,5,PADI,Ton,2691.82,1367.93,1298.62,1344.63,1425.28,0.0
Jambi,Jambi,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Jambi,Jambi,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Jambi,Jambi,8,UBIJALAR,Ton,229.11,217.22,217.22,0.0,0.0,0.0
Jambi,Jambi,9,UBIKAYU / KETELA POHON,Ton,229.11,217.22,217.22,0.0,0.0,0.0
Sungai,Sungai Penuh,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Sungai,Sungai Penuh,2,KACANG HIJAU,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Sungai,Sungai Penuh,3,KACANG TANAH,Ton,6.7,13.97,5.14,0.0,0.0,0.0
Sungai,Sungai Penuh,4,KEDELAI,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Sungai,Sungai Penuh,5,PADI,Ton,40943.24,33412.97,35880.87,28866.11,31977.49,0.0
Sungai,Sungai Penuh,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Sungai,Sungai Penuh,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Sungai,Sungai Penuh,8,UBIJALAR,Ton,554.15,654.89,654.89,0.0,0.0,0.0
Sungai,Sungai Penuh,9,UBIKAYU / KETELA POHON,Ton,554.15,654.89,654.89,0.0,0.0,0.0
Ogan,Ogan Komering Ulu,1,JAGUNG,Ton,70382.48,54429.91,78265.77,0.0,0.0,0.0
Ogan,Ogan Komering Ulu,2,KACANG HIJAU,Ton,1.0,2.0,0.0,0.0,0.0,0.0
Ogan,Ogan Komering Ulu,3,KACANG TANAH,Ton,2.97,6.75,1.11,0.0,0.0,0.0
Ogan,Ogan Komering Ulu,4,KEDELAI,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Ogan,Ogan Komering Ulu,5,PADI,Ton,16365.67,12015.11,13784.51,13955.94,12690.78,0.0
Ogan,Ogan Komering Ulu,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Ogan,Ogan Komering Ulu,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Ogan,Ogan Komering Ulu,8,UBIJALAR,Ton,45.07,0.0,0.0,0.0,0.0,0.0
Ogan,Ogan Komering Ulu,9,UBIKAYU / KETELA POHON,Ton,1154.27,1163.17,2485.73,0.0,0.0,0.0
Ogan,Ogan Komering Ilir,1,JAGUNG,Ton,8222.71,3950.85,17404.62,0.0,0.0,0.0
Ogan,Ogan Komering Ilir,2,KACANG HIJAU,Ton,33.0,131.4,34.0,0.0,0.0,0.0
Ogan,Ogan Komering Ilir,3,KACANG TANAH,Ton,111.72,117.7,107.69,0.0,0.0,0.0
Ogan,Ogan Komering Ilir,4,KEDELAI,Ton,0.0,13.46,4.56,0.0,0.0,0.0
Ogan,Ogan Komering Ilir,5,PADI,Ton,525218.03,465965.86,534586.78,525899.56,578805.35,0.0
Ogan,Ogan Komering Ilir,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Ogan,Ogan Komering Ilir,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Ogan,Ogan Komering Ilir,8,UBIJALAR,Ton,3167.01,3148.25,2035.19,0.0,0.0,0.0
Ogan,Ogan Komering Ilir,9,UBIKAYU / KETELA POHON,Ton,15130.04,22005.94,28421.51,0.0,0.0,0.0
Muara,Muara Enim,1,JAGUNG,Ton,17678.01,5657.71,4523.91,0.0,0.0,0.0
Muara,Muara Enim,2,KACANG HIJAU,Ton,96.0,74.0,54.5,0.0,0.0,0.0
Muara,Muara Enim,3,KACANG TANAH,Ton,147.74,146.79,139.01,0.0,0.0,0.0
Muara,Muara Enim,4,KEDELAI,Ton,4.78,3.19,0.0,0.0,0.0,0.0
Muara,Muara Enim,5,PADI,Ton,51866.22,47035.46,55650.55,58788.53,63967.79,0.0
Muara,Muara Enim,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Muara,Muara Enim,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Muara,Muara Enim,8,UBIJALAR,Ton,3415.51,3172.3,4973.13,0.0,0.0,0.0
Muara,Muara Enim,9,UBIKAYU / KETELA POHON,Ton,18527.58,14810.93,10431.32,0.0,0.0,0.0
Lahat,Lahat,1,JAGUNG,Ton,6243.62,5463.31,1158.07,0.0,0.0,0.0
Lahat,Lahat,2,KACANG HIJAU,Ton,45.6,81.9,13.0,0.0,0.0,0.0
Lahat,Lahat,3,KACANG TANAH,Ton,235.02,129.06,110.67,0.0,0.0,0.0
Lahat,Lahat,4,KEDELAI,Ton,390.26,83.89,27.3,0.0,0.0,0.0
Lahat,Lahat,5,PADI,Ton,70278.25,66001.95,74549.71,68921.98,63892.53,0.0
Lahat,Lahat,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Lahat,Lahat,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Lahat,Lahat,8,UBIJALAR,Ton,1158.52,2009.4,2539.18,0.0,0.0,0.0
Lahat,Lahat,9,UBIKAYU / KETELA POHON,Ton,2680.72,1861.39,2667.33,0.0,0.0,0.0
Musi,Musi Rawas,1,JAGUNG,Ton,85811.28,59826.92,60766.53,0.0,0.0,0.0
Musi,Musi Rawas,2,KACANG HIJAU,Ton,142.0,96.0,61.0,0.0,0.0,0.0
Musi,Musi Rawas,3,KACANG TANAH,Ton,270.62,328.43,341.61,0.0,0.0,0.0
Musi,Musi Rawas,4,KEDELAI,Ton,61.96,30.02,2.94,0.0,0.0,0.0
Musi,Musi Rawas,5,PADI,Ton,123933.68,120025.94,100005.52,107355.3,116076.29,0.0
Musi,Musi Rawas,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Musi,Musi Rawas,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Musi,Musi Rawas,8,UBIJALAR,Ton,3222.84,3393.65,2254.66,0.0,0.0,0.0
Musi,Musi Rawas,9,UBIKAYU / KETELA POHON,Ton,16766.44,46418.95,54464.17,0.0,0.0,0.0
Musi,Musi Banyuasin,1,JAGUNG,Ton,44051.94,42770.37,17180.19,0.0,0.0,0.0
Musi,Musi Banyuasin,2,KACANG HIJAU,Ton,8.0,4.0,10.0,0.0,0.0,0.0
Musi,Musi Banyuasin,3,KACANG TANAH,Ton,130.86,101.6,120.76,0.0,0.0,0.0
Musi,Musi Banyuasin,4,KEDELAI,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Musi,Musi Banyuasin,5,PADI,Ton,157015.79,149202.8,144445.74,143115.22,124111.48,0.0
Musi,Musi Banyuasin,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Musi,Musi Banyuasin,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Musi,Musi Banyuasin,8,UBIJALAR,Ton,3146.52,3596.34,3606.29,0.0,0.0,0.0
Musi,Musi Banyuasin,9,UBIKAYU / KETELA POHON,Ton,25384.33,47754.33,80018.92,0.0,0.0,0.0
Banyu,Banyu Asin,1,JAGUNG,Ton,157149.12,187828.25,250845.08,0.0,0.0,0.0
Banyu,Banyu Asin,2,KACANG HIJAU,Ton,28.4,36.0,31.0,0.0,0.0,0.0
Banyu,Banyu Asin,3,KACANG TANAH,Ton,77.55,170.5,136.98,0.0,0.0,0.0
Banyu,Banyu Asin,4,KEDELAI,Ton,0.0,0.0,2.86,0.0,0.0,0.0
Banyu,Banyu Asin,5,PADI,Ton,917156.76,887255.63,897427.6,920413.27,948088.97,0.0
Banyu,Banyu Asin,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Banyu,Banyu Asin,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Banyu,Banyu Asin,8,UBIJALAR,Ton,3500.63,5813.31,5662.5,0.0,0.0,0.0
Banyu,Banyu Asin,9,UBIKAYU / KETELA POHON,Ton,20300.39,25593.88,20566.63,0.0,0.0,0.0
Ogan,Ogan Komering Ulu Selatan,1,JAGUNG,Ton,377655.44,385049.3,387998.41,0.0,0.0,0.0
Ogan,Ogan Komering Ulu Selatan,2,KACANG HIJAU,Ton,1.0,0.0,1.0,0.0,0.0,0.0
Ogan,Ogan Komering Ulu Selatan,3,KACANG TANAH,Ton,136.39,113.49,101.85,0.0,0.0,0.0
Ogan,Ogan Komering Ulu Selatan,4,KEDELAI,Ton,240.37,0.0,0.0,0.0,0.0,0.0
Ogan,Ogan Komering Ulu Selatan,5,PADI,Ton,38509.64,44654.28,39203.3,47059.3,47640.28,0.0
Ogan,Ogan Komering Ulu Selatan,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Ogan,Ogan Komering Ulu Selatan,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Ogan,Ogan Komering Ulu Selatan,8,UBIJALAR,Ton,217.85,271.49,406.12,0.0,0.0,0.0
Ogan,Ogan Komering Ulu Selatan,9,UBIKAYU / KETELA POHON,Ton,1154.85,1455.31,389.78,0.0,0.0,0.0
Ogan,Ogan Komering Ulu Timur,1,JAGUNG,Ton,107684.31,182643.02,145257.93,0.0,0.0,0.0
Ogan,Ogan Komering Ulu Timur,2,KACANG HIJAU,Ton,109.9,6.0,19.5,0.0,0.0,0.0
Ogan,Ogan Komering Ulu Timur,3,KACANG TANAH,Ton,389.59,304.45,131.44,0.0,0.0,0.0
Ogan,Ogan Komering Ulu Timur,4,KEDELAI,Ton,0.0,0.0,1.65,0.0,0.0,0.0
Ogan,Ogan Komering Ulu Timur,5,PADI,Ton,633627.74,574966.07,701509.52,716876.05,731587.52,0.0
Ogan,Ogan Komering Ulu Timur,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Ogan,Ogan Komering Ulu Timur,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Ogan,Ogan Komering Ulu Timur,8,UBIJALAR,Ton,3604.78,2592.74,1197.56,0.0,0.0,0.0
Ogan,Ogan Komering Ulu Timur,9,UBIKAYU / KETELA POHON,Ton,29203.54,119504.06,18378.19,0.0,0.0,0.0
Ogan,Ogan Ilir,1,JAGUNG,Ton,2541.76,598.89,313.4,0.0,0.0,0.0
Ogan,Ogan Ilir,2,KACANG HIJAU,Ton,8.5,20.9,7.5,0.0,0.0,0.0
Ogan,Ogan Ilir,3,KACANG TANAH,Ton,26.75,33.44,34.54,0.0,0.0,0.0
Ogan,Ogan Ilir,4,KEDELAI,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Ogan,Ogan Ilir,5,PADI,Ton,82073.28,76856.01,104927.85,101395.24,102076.84,0.0
Ogan,Ogan Ilir,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Ogan,Ogan Ilir,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Ogan,Ogan Ilir,8,UBIJALAR,Ton,452.11,662.42,585.93,0.0,0.0,0.0
Ogan,Ogan Ilir,9,UBIKAYU / KETELA POHON,Ton,11398.5,9747.88,12088.16,0.0,0.0,0.0
Empat,Empat Lawang,1,JAGUNG,Ton,24895.87,19285.53,44074.52,0.0,0.0,0.0
Empat,Empat Lawang,2,KACANG HIJAU,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Empat,Empat Lawang,3,KACANG TANAH,Ton,36.76,9.04,1.49,0.0,0.0,0.0
Empat,Empat Lawang,4,KEDELAI,Ton,0.0,0.77,0.0,0.0,0.0,0.0
Empat,Empat Lawang,5,PADI,Ton,60730.88,45149.22,39687.3,50707.62,44283.22,0.0
Empat,Empat Lawang,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Empat,Empat Lawang,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Empat,Empat Lawang,8,UBIJALAR,Ton,22.54,0.0,0.0,0.0,0.0,0.0
Empat,Empat Lawang,9,UBIKAYU / KETELA POHON,Ton,254.98,203.97,0.0,0.0,0.0,0.0
Penukal,Penukal Abab Lematang Ilir,1,JAGUNG,Ton,13218.11,3268.81,811.33,0.0,0.0,0.0
Penukal,Penukal Abab Lematang Ilir,2,KACANG HIJAU,Ton,45.0,23.0,44.0,0.0,0.0,0.0
Penukal,Penukal Abab Lematang Ilir,3,KACANG TANAH,Ton,381.82,127.45,39.12,0.0,0.0,0.0
Penukal,Penukal Abab Lematang Ilir,4,KEDELAI,Ton,364.88,103.45,0.0,0.0,0.0,0.0
Penukal,Penukal Abab Lematang Ilir,5,PADI,Ton,15586.11,16783.5,22573.26,25464.72,26454.98,0.0
Penukal,Penukal Abab Lematang Ilir,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Penukal,Penukal Abab Lematang Ilir,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Penukal,Penukal Abab Lematang Ilir,8,UBIJALAR,Ton,72.01,0.0,184.34,0.0,0.0,0.0
Penukal,Penukal Abab Lematang Ilir,9,UBIKAYU / KETELA POHON,Ton,7067.02,6130.11,2866.23,0.0,0.0,0.0
Musi,Musi Rawas Utara,1,JAGUNG,Ton,4316.45,1450.25,330.55,0.0,0.0,0.0
Musi,Musi Rawas Utara,2,KACANG HIJAU,Ton,38.0,26.0,4.0,0.0,0.0,0.0
Musi,Musi Rawas Utara,3,KACANG TANAH,Ton,5.76,4.69,0.0,0.0,0.0,0.0
Musi,Musi Rawas Utara,4,KEDELAI,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Musi,Musi Rawas Utara,5,PADI,Ton,12924.13,12471.86,12304.47,11975.52,10438.12,0.0
Musi,Musi Rawas Utara,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Musi,Musi Rawas Utara,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Musi,Musi Rawas Utara,8,UBIJALAR,Ton,58.54,272.59,222.65,0.0,0.0,0.0
Musi,Musi Rawas Utara,9,UBIKAYU / KETELA POHON,Ton,1344.04,2564.28,723.94,0.0,0.0,0.0
Palembang,Palembang,1,JAGUNG,Ton,358.68,24.65,70.41,0.0,0.0,0.0
Palembang,Palembang,2,KACANG HIJAU,Ton,0.0,2.0,0.0,0.0,0.0,0.0
Palembang,Palembang,3,KACANG TANAH,Ton,2.97,0.0,10.39,0.0,0.0,0.0
Palembang,Palembang,4,KEDELAI,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Palembang,Palembang,5,PADI,Ton,14304.74,10301.44,11067.82,15299.17,12100.2,0.0
Palembang,Palembang,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Palembang,Palembang,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Palembang,Palembang,8,UBIJALAR,Ton,408.41,568.16,215.61,0.0,0.0,0.0
Palembang,Palembang,9,UBIKAYU / KETELA POHON,Ton,949.43,962.05,641.2,0.0,0.0,0.0
Prabumulih,Prabumulih,1,JAGUNG,Ton,167.78,156.73,175.91,0.0,0.0,0.0
Prabumulih,Prabumulih,2,KACANG HIJAU,Ton,20.0,25.0,0.0,0.0,0.0,0.0
Prabumulih,Prabumulih,3,KACANG TANAH,Ton,22.64,10.35,5.52,0.0,0.0,0.0
Prabumulih,Prabumulih,4,KEDELAI,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Prabumulih,Prabumulih,5,PADI,Ton,137.53,142.91,143.12,158.9,180.36,0.0
Prabumulih,Prabumulih,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Prabumulih,Prabumulih,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Prabumulih,Prabumulih,8,UBIJALAR,Ton,202.55,195.12,289.44,0.0,0.0,0.0
Prabumulih,Prabumulih,9,UBIKAYU / KETELA POHON,Ton,1681.72,2192.36,1680.41,0.0,0.0,0.0
Pagar,Pagar Alam,1,JAGUNG,Ton,3507.83,1112.23,1486.7,0.0,0.0,0.0
Pagar,Pagar Alam,2,KACANG HIJAU,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Pagar,Pagar Alam,3,KACANG TANAH,Ton,206.16,107.84,203.15,0.0,0.0,0.0
Pagar,Pagar Alam,4,KEDELAI,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Pagar,Pagar Alam,5,PADI,Ton,14798.8,14594.21,16820.27,18708.5,18654.25,0.0
Pagar,Pagar Alam,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Pagar,Pagar Alam,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Pagar,Pagar Alam,8,UBIJALAR,Ton,3440.33,2644.81,5681.12,0.0,0.0,0.0
Pagar,Pagar Alam,9,UBIKAYU / KETELA POHON,Ton,1499.29,3695.89,5550.55,0.0,0.0,0.0
Lubuklinggau,Lubuklinggau,1,JAGUNG,Ton,3871.54,508.5,2128.02,0.0,0.0,0.0
Lubuklinggau,Lubuklinggau,2,KACANG HIJAU,Ton,51.0,0.0,1.0,0.0,0.0,0.0
Lubuklinggau,Lubuklinggau,3,KACANG TANAH,Ton,145.33,0.0,5.61,0.0,0.0,0.0
Lubuklinggau,Lubuklinggau,4,KEDELAI,Ton,0.0,167.39,0.0,0.0,0.0,0.0
Lubuklinggau,Lubuklinggau,5,PADI,Ton,8532.43,9020.94,6381.94,6679.1,8362.71,0.0
Lubuklinggau,Lubuklinggau,6,PADI LADANG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Lubuklinggau,Lubuklinggau,7,PADI SAWAH,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Lubuklinggau,Lubuklinggau,8,UBIJALAR,Ton,17.76,104.03,37.38,0.0,0.0,0.0
Lubuklinggau,Lubuklinggau,9,UBIKAYU / KETELA POHON,Ton,477.79,1023.59,669.79,0.0,0.0,0.0
Bengkulu,Bengkulu Selatan,1,JAGUNG,Ton,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu Selatan,2,KACANG HIJAU,Ton,40.0,31.0,34.0,0.0,0.0,0.0
Bengkulu,Bengkulu Selatan,3,KACANG TANAH,Ton,160.07,112.69,104.06,0.0,0.0,0.0
