Provinsi,Kabupaten,No,Komoditas,Satuan,2020,2021,2022,2023,2024,2025
Pagar,Pagar Alam,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lubuklinggau,Lubuklinggau,1,JAGUNG,Kuintal/Ha,0.0,0.0,66.98,0.0,0.0,0.0
Lubuklinggau,Lubuklinggau,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lubuklinggau,Lubuklinggau,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lubuklinggau,Lubuklinggau,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lubuklinggau,Lubuklinggau,5,PADI,Kuintal/Ha,51.54,52.94,52.07,0.0,0.0,0.0
Lubuklinggau,Lubuklinggau,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lubuklinggau,Lubuklinggau,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lubuklinggau,Lubuklinggau,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lubuklinggau,Lubuklinggau,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu Selatan,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu Selatan,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu Selatan,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu Selatan,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu Selatan,5,PADI,Kuintal/Ha,43.55,48.4,47.28,0.0,0.0,0.0
Bengkulu,Bengkulu Selatan,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu Selatan,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu Selatan,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu Selatan,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Rejang,Rejang Lebong,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Rejang,Rejang Lebong,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Rejang,Rejang Lebong,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Rejang,Rejang Lebong,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Rejang,Rejang Lebong,5,PADI,Kuintal/Ha,52.93,51.91,46.39,0.0,0.0,0.0
Rejang,Rejang Lebong,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Rejang,Rejang Lebong,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Rejang,Rejang Lebong,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Rejang,Rejang Lebong,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu Utara,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu Utara,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu Utara,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu Utara,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu Utara,5,PADI,Kuintal/Ha,45.72,43.02,48.22,0.0,0.0,0.0
Bengkulu,Bengkulu Utara,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu Utara,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu Utara,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu Utara,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kaur,Kaur,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kaur,Kaur,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kaur,Kaur,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kaur,Kaur,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kaur,Kaur,5,PADI,Kuintal/Ha,40.14,43.09,47.26,0.0,0.0,0.0
Kaur,Kaur,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kaur,Kaur,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kaur,Kaur,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kaur,Kaur,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Seluma,Seluma,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Seluma,Seluma,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Seluma,Seluma,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Seluma,Seluma,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Seluma,Seluma,5,PADI,Kuintal/Ha,37.63,43.29,40.55,0.0,0.0,0.0
Seluma,Seluma,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Seluma,Seluma,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Seluma,Seluma,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Seluma,Seluma,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mukomuko,Mukomuko,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mukomuko,Mukomuko,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mukomuko,Mukomuko,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mukomuko,Mukomuko,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mukomuko,Mukomuko,5,PADI,Kuintal/Ha,58.68,55.81,57.36,0.0,0.0,0.0
Mukomuko,Mukomuko,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mukomuko,Mukomuko,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mukomuko,Mukomuko,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mukomuko,Mukomuko,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lebong,Lebong,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lebong,Lebong,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lebong,Lebong,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lebong,Lebong,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lebong,Lebong,5,PADI,Kuintal/Ha,50.96,60.87,65.21,0.0,0.0,0.0
Lebong,Lebong,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lebong,Lebong,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lebong,Lebong,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lebong,Lebong,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kepahiang,Kepahiang,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kepahiang,Kepahiang,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kepahiang,Kepahiang,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kepahiang,Kepahiang,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kepahiang,Kepahiang,5,PADI,Kuintal/Ha,46.76,45.94,48.5,0.0,0.0,0.0
Kepahiang,Kepahiang,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kepahiang,Kepahiang,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kepahiang,Kepahiang,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Kepahiang,Kepahiang,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu Tengah,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu Tengah,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu Tengah,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu Tengah,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu Tengah,5,PADI,Kuintal/Ha,39.51,38.83,39.69,0.0,0.0,0.0
Bengkulu,Bengkulu Tengah,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu Tengah,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu Tengah,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu Tengah,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu,3,KACANG TANAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu,5,PADI,Kuintal/Ha,51.34,50.36,48.78,0.0,0.0,0.0
Bengkulu,Bengkulu,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu,8,UBIJALAR,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bengkulu,Bengkulu,9,UBIKAYU / KETELA POHON,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lampung,Lampung Barat,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lampung,Lampung Barat,2,KACANG HIJAU,Kuintal/Ha,9.29,0.4,0.0,0.0,0.0,0.0
Lampung,Lampung Barat,3,KACANG TANAH,Kuintal/Ha,17.07,19.36,15.27,13.3,0.0,0.0
Lampung,Lampung Barat,4,KEDELAI,Kuintal/Ha,15.9,14.58,16.21,15.69,0.0,0.0
Lampung,Lampung Barat,5,PADI,Kuintal/Ha,42.6,49.31,48.19,0.0,0.0,0.0
Lampung,Lampung Barat,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lampung,Lampung Barat,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lampung,Lampung Barat,8,UBIJALAR,Kuintal/Ha,180.68,229.67,241.66,275.77,0.0,0.0
Lampung,Lampung Barat,9,UBIKAYU / KETELA POHON,Kuintal/Ha,229.42,256.78,263.35,275.1,0.0,0.0
Tanggamus,Tanggamus,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tanggamus,Tanggamus,2,KACANG HIJAU,Kuintal/Ha,13.65,10.36,8.63,0.0,0.0,0.0
Tanggamus,Tanggamus,3,KACANG TANAH,Kuintal/Ha,15.76,13.57,14.05,13.34,0.0,0.0
Tanggamus,Tanggamus,4,KEDELAI,Kuintal/Ha,15.63,14.88,17.77,14.97,0.0,0.0
Tanggamus,Tanggamus,5,PADI,Kuintal/Ha,55.07,54.68,57.03,0.0,0.0,0.0
Tanggamus,Tanggamus,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tanggamus,Tanggamus,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tanggamus,Tanggamus,8,UBIJALAR,Kuintal/Ha,152.68,155.77,144.32,275.5,0.0,0.0
Tanggamus,Tanggamus,9,UBIKAYU / KETELA POHON,Kuintal/Ha,187.87,246.7,273.94,275.7,0.0,0.0
Lampung,Lampung Selatan,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lampung,Lampung Selatan,2,KACANG HIJAU,Kuintal/Ha,9.31,10.03,10.06,0.0,0.0,0.0
Lampung,Lampung Selatan,3,KACANG TANAH,Kuintal/Ha,14.44,12.51,14.35,13.24,0.0,0.0
Lampung,Lampung Selatan,4,KEDELAI,Kuintal/Ha,16.21,15.44,15.59,15.17,0.0,0.0
Lampung,Lampung Selatan,5,PADI,Kuintal/Ha,56.91,64.54,60.28,0.0,0.0,0.0
Lampung,Lampung Selatan,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lampung,Lampung Selatan,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lampung,Lampung Selatan,8,UBIJALAR,Kuintal/Ha,155.99,191.05,185.09,275.79,0.0,0.0
Lampung,Lampung Selatan,9,UBIKAYU / KETELA POHON,Kuintal/Ha,266.16,301.52,309.51,273.64,0.0,0.0
Lampung,Lampung Timur,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lampung,Lampung Timur,2,KACANG HIJAU,Kuintal/Ha,2.3,9.05,9.77,0.0,0.0,0.0
Lampung,Lampung Timur,3,KACANG TANAH,Kuintal/Ha,14.7,10.94,14.13,13.3,0.0,0.0
Lampung,Lampung Timur,4,KEDELAI,Kuintal/Ha,16.34,14.61,15.63,0.0,0.0,0.0
Lampung,Lampung Timur,5,PADI,Kuintal/Ha,48.43,47.55,48.99,0.0,0.0,0.0
Lampung,Lampung Timur,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lampung,Lampung Timur,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lampung,Lampung Timur,8,UBIJALAR,Kuintal/Ha,158.93,190.4,179.81,274.15,0.0,0.0
Lampung,Lampung Timur,9,UBIKAYU / KETELA POHON,Kuintal/Ha,290.61,312.31,320.72,274.57,0.0,0.0
Lampung,Lampung Tengah,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lampung,Lampung Tengah,2,KACANG HIJAU,Kuintal/Ha,5.08,9.1,9.56,0.0,0.0,0.0
Lampung,Lampung Tengah,3,KACANG TANAH,Kuintal/Ha,15.82,14.42,13.87,13.31,0.0,0.0
Lampung,Lampung Tengah,4,KEDELAI,Kuintal/Ha,0.0,14.52,17.79,14.8,0.0,0.0
Lampung,Lampung Tengah,5,PADI,Kuintal/Ha,52.6,48.8,55.76,0.0,0.0,0.0
Lampung,Lampung Tengah,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lampung,Lampung Tengah,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lampung,Lampung Tengah,8,UBIJALAR,Kuintal/Ha,156.47,208.41,149.58,276.65,0.0,0.0
Lampung,Lampung Tengah,9,UBIKAYU / KETELA POHON,Kuintal/Ha,271.69,286.68,316.52,275.0,0.0,0.0
Lampung,Lampung Utara,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lampung,Lampung Utara,2,KACANG HIJAU,Kuintal/Ha,8.95,5.09,7.99,0.0,0.0,0.0
Lampung,Lampung Utara,3,KACANG TANAH,Kuintal/Ha,14.76,15.35,14.62,13.1,0.0,0.0
Lampung,Lampung Utara,4,KEDELAI,Kuintal/Ha,14.4,0.0,20.07,14.12,0.0,0.0
Lampung,Lampung Utara,5,PADI,Kuintal/Ha,44.21,43.83,46.3,0.0,0.0,0.0
Lampung,Lampung Utara,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lampung,Lampung Utara,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Lampung,Lampung Utara,8,UBIJALAR,Kuintal/Ha,159.41,203.91,170.12,276.66,0.0,0.0
Lampung,Lampung Utara,9,UBIKAYU / KETELA POHON,Kuintal/Ha,265.43,263.62,244.61,276.63,0.0,0.0
Way,Way Kanan,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Way,Way Kanan,2,KACANG HIJAU,Kuintal/Ha,7.69,6.06,10.29,0.0,0.0,0.0
Way,Way Kanan,3,KACANG TANAH,Kuintal/Ha,14.96,12.99,16.54,13.15,0.0,0.0
Way,Way Kanan,4,KEDELAI,Kuintal/Ha,0.0,14.52,15.4,15.51,0.0,0.0
Way,Way Kanan,5,PADI,Kuintal/Ha,44.37,47.25,47.58,0.0,0.0,0.0
Way,Way Kanan,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Way,Way Kanan,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Way,Way Kanan,8,UBIJALAR,Kuintal/Ha,157.62,192.78,185.87,276.93,0.0,0.0
Way,Way Kanan,9,UBIKAYU / KETELA POHON,Kuintal/Ha,234.7,272.71,240.93,274.47,0.0,0.0
Tulangbawang,Tulangbawang,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tulangbawang,Tulangbawang,2,KACANG HIJAU,Kuintal/Ha,6.71,9.78,12.47,0.0,0.0,0.0
Tulangbawang,Tulangbawang,3,KACANG TANAH,Kuintal/Ha,14.98,12.91,14.37,13.24,0.0,0.0
Tulangbawang,Tulangbawang,4,KEDELAI,Kuintal/Ha,15.93,14.64,15.59,15.44,0.0,0.0
Tulangbawang,Tulangbawang,5,PADI,Kuintal/Ha,38.65,44.2,40.96,0.0,0.0,0.0
Tulangbawang,Tulangbawang,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tulangbawang,Tulangbawang,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tulangbawang,Tulangbawang,8,UBIJALAR,Kuintal/Ha,157.35,194.98,178.02,277.52,0.0,0.0
Tulangbawang,Tulangbawang,9,UBIKAYU / KETELA POHON,Kuintal/Ha,259.74,210.87,233.82,275.77,0.0,0.0
Pesawaran,Pesawaran,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pesawaran,Pesawaran,2,KACANG HIJAU,Kuintal/Ha,12.4,11.02,10.88,0.0,0.0,0.0
Pesawaran,Pesawaran,3,KACANG TANAH,Kuintal/Ha,11.39,10.97,11.39,13.36,0.0,0.0
Pesawaran,Pesawaran,4,KEDELAI,Kuintal/Ha,15.19,0.0,15.63,14.0,0.0,0.0
Pesawaran,Pesawaran,5,PADI,Kuintal/Ha,51.3,53.34,55.89,0.0,0.0,0.0
Pesawaran,Pesawaran,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pesawaran,Pesawaran,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pesawaran,Pesawaran,8,UBIJALAR,Kuintal/Ha,163.35,190.53,190.69,274.36,0.0,0.0
Pesawaran,Pesawaran,9,UBIKAYU / KETELA POHON,Kuintal/Ha,323.65,375.26,405.99,275.59,0.0,0.0
Pringsewu,Pringsewu,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pringsewu,Pringsewu,2,KACANG HIJAU,Kuintal/Ha,10.25,8.78,9.11,0.0,0.0,0.0
Pringsewu,Pringsewu,3,KACANG TANAH,Kuintal/Ha,14.36,12.46,14.19,12.86,0.0,0.0
Pringsewu,Pringsewu,4,KEDELAI,Kuintal/Ha,16.04,14.52,17.95,14.66,0.0,0.0
Pringsewu,Pringsewu,5,PADI,Kuintal/Ha,56.8,56.63,58.37,0.0,0.0,0.0
Pringsewu,Pringsewu,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pringsewu,Pringsewu,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pringsewu,Pringsewu,8,UBIJALAR,Kuintal/Ha,161.69,183.53,171.8,275.56,0.0,0.0
Pringsewu,Pringsewu,9,UBIKAYU / KETELA POHON,Kuintal/Ha,264.16,213.07,275.09,279.94,0.0,0.0
Mesuji,Mesuji,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mesuji,Mesuji,2,KACANG HIJAU,Kuintal/Ha,9.33,9.22,0.0,0.0,0.0,0.0
Mesuji,Mesuji,3,KACANG TANAH,Kuintal/Ha,13.59,13.68,0.0,0.0,0.0,0.0
Mesuji,Mesuji,4,KEDELAI,Kuintal/Ha,0.0,14.52,16.91,15.44,0.0,0.0
Mesuji,Mesuji,5,PADI,Kuintal/Ha,41.48,51.79,51.5,0.0,0.0,0.0
Mesuji,Mesuji,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mesuji,Mesuji,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Mesuji,Mesuji,8,UBIJALAR,Kuintal/Ha,0.0,189.96,0.0,0.0,0.0,0.0
Mesuji,Mesuji,9,UBIKAYU / KETELA POHON,Kuintal/Ha,218.08,226.23,284.36,273.04,0.0,0.0
Tulang,Tulang Bawang Barat,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tulang,Tulang Bawang Barat,2,KACANG HIJAU,Kuintal/Ha,8.21,10.43,10.09,0.0,0.0,0.0
Tulang,Tulang Bawang Barat,3,KACANG TANAH,Kuintal/Ha,14.46,13.83,14.49,13.08,0.0,0.0
Tulang,Tulang Bawang Barat,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tulang,Tulang Bawang Barat,5,PADI,Kuintal/Ha,47.73,48.33,49.44,0.0,0.0,0.0
Tulang,Tulang Bawang Barat,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tulang,Tulang Bawang Barat,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Tulang,Tulang Bawang Barat,8,UBIJALAR,Kuintal/Ha,153.38,188.51,192.18,277.25,0.0,0.0
Tulang,Tulang Bawang Barat,9,UBIKAYU / KETELA POHON,Kuintal/Ha,230.68,274.5,254.73,278.68,0.0,0.0
Pesisir,Pesisir Barat,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pesisir,Pesisir Barat,2,KACANG HIJAU,Kuintal/Ha,4.77,7.54,7.38,0.0,0.0,0.0
Pesisir,Pesisir Barat,3,KACANG TANAH,Kuintal/Ha,14.69,11.7,13.65,13.24,0.0,0.0
Pesisir,Pesisir Barat,4,KEDELAI,Kuintal/Ha,15.89,14.52,16.22,15.46,0.0,0.0
Pesisir,Pesisir Barat,5,PADI,Kuintal/Ha,47.06,51.0,50.98,0.0,0.0,0.0
Pesisir,Pesisir Barat,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pesisir,Pesisir Barat,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Pesisir,Pesisir Barat,8,UBIJALAR,Kuintal/Ha,157.73,193.12,191.22,275.21,0.0,0.0
Pesisir,Pesisir Barat,9,UBIKAYU / KETELA POHON,Kuintal/Ha,265.96,269.52,254.82,274.52,0.0,0.0
Bandar,Bandar Lampung,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bandar,Bandar Lampung,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bandar,Bandar Lampung,3,KACANG TANAH,Kuintal/Ha,14.37,0.0,17.39,0.0,0.0,0.0
Bandar,Bandar Lampung,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bandar,Bandar Lampung,5,PADI,Kuintal/Ha,47.92,54.49,55.37,0.0,0.0,0.0
Bandar,Bandar Lampung,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bandar,Bandar Lampung,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bandar,Bandar Lampung,8,UBIJALAR,Kuintal/Ha,159.19,146.04,111.83,276.18,0.0,0.0
Bandar,Bandar Lampung,9,UBIKAYU / KETELA POHON,Kuintal/Ha,259.69,286.02,351.59,274.25,0.0,0.0
Metro,Metro,1,JAGUNG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Metro,Metro,2,KACANG HIJAU,Kuintal/Ha,10.53,0.0,10.77,0.0,0.0,0.0
Metro,Metro,3,KACANG TANAH,Kuintal/Ha,13.98,12.47,14.08,13.35,0.0,0.0
Metro,Metro,4,KEDELAI,Kuintal/Ha,0.0,0.0,14.17,0.0,0.0,0.0
Metro,Metro,5,PADI,Kuintal/Ha,57.24,46.74,55.03,0.0,0.0,0.0
Metro,Metro,6,PADI LADANG,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Metro,Metro,7,PADI SAWAH,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Metro,Metro,8,UBIJALAR,Kuintal/Ha,146.64,179.35,189.39,277.2,0.0,0.0
Metro,Metro,9,UBIKAYU / KETELA POHON,Kuintal/Ha,367.06,271.79,270.02,278.85,0.0,0.0
Bangka,Bangka,1,JAGUNG,Kuintal/Ha,40.46,36.6,39.41,0.0,0.0,0.0
Bangka,Bangka,2,KACANG HIJAU,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
Bangka,Bangka,3,KACANG TANAH,Kuintal/Ha,11.43,10.84,13.55,0.0,0.0,0.0
Bangka,Bangka,4,KEDELAI,Kuintal/Ha,0.0,0.0,0.0,0.0,0.0,0.0
